# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
8.074913024902343750e-01 8.308525085449218750e-01 8.062330484390258789e-01 7.399999999999999911e-01 8.265582655826557712e-01 7.000000000000000000e+00 2.700000000000000000e+01 7.522522522522522292e-01
7.952961921691894531e-01 7.726657390594482422e-01 7.628726363182067871e-01 8.299999999999999600e-01 9.322493224932248967e-01 1.200000000000000000e+01 9.700000000000000000e+01 7.972972972972972583e-01
9.268292784690856934e-01 9.161028265953063965e-01 9.241192340850830078e-01 8.399999999999999689e-01 8.888888888888888395e-01 1.100000000000000000e+01 6.100000000000000000e+01 7.522522522522522292e-01
9.436701536178588867e-01 9.282814860343933105e-01 9.214091897010803223e-01 8.100000000000000533e-01 8.821138211382113514e-01 1.300000000000000000e+01 6.700000000000000000e+01 7.567567567567567988e-01
9.065040946006774902e-01 8.971583247184753418e-01 9.200541973114013672e-01 7.900000000000000355e-01 7.913279132791327664e-01 3.000000000000000000e+00 7.000000000000000000e+00 8.558558558558558849e-01
9.134727120399475098e-01 9.336941838264465332e-01 9.200541973114013672e-01 8.000000000000000444e-01 7.953929539295393480e-01 3.000000000000000000e+00 7.000000000000000000e+00 7.747747747747747438e-01
8.472706079483032227e-01 8.714479207992553711e-01 8.495935201644897461e-01 7.900000000000000355e-01 8.468834688346883466e-01 8.000000000000000000e+00 1.900000000000000000e+01 7.972972972972972583e-01
9.137630462646484375e-01 8.944519758224487305e-01 9.295393228530883789e-01 7.700000000000000178e-01 8.875338753387533863e-01 1.400000000000000000e+01 9.300000000000000000e+01 7.207207207207206867e-01
9.175377488136291504e-01 9.282814860343933105e-01 9.146341681480407715e-01 7.600000000000000089e-01 8.685636856368563752e-01 9.000000000000000000e+00 5.300000000000000000e+01 7.477477477477477708e-01
9.224738478660583496e-01 9.188091754913330078e-01 9.322493076324462891e-01 8.000000000000000444e-01 7.737127371273713194e-01 3.000000000000000000e+00 9.000000000000000000e+00 7.432432432432432012e-01
9.337978959083557129e-01 9.296346306800842285e-01 9.241192340850830078e-01 7.500000000000000000e-01 7.859078590785907314e-01 3.000000000000000000e+00 1.100000000000000000e+01 8.108108108108108558e-01
9.314750432968139648e-01 9.377537369728088379e-01 9.268292784690856934e-01 7.600000000000000089e-01 8.089430894308943243e-01 7.000000000000000000e+00 1.900000000000000000e+01 7.387387387387387427e-01
8.699187040328979492e-01 8.673883676528930664e-01 8.644986152648925781e-01 7.900000000000000355e-01 9.159891598915989031e-01 1.700000000000000000e+01 9.700000000000000000e+01 7.477477477477477708e-01
9.413472414016723633e-01 9.161028265953063965e-01 9.214091897010803223e-01 7.700000000000000178e-01 7.940379403794037838e-01 4.000000000000000000e+00 9.000000000000000000e+00 7.747747747747747438e-01
9.096980094909667969e-01 9.133964776992797852e-01 9.024389982223510742e-01 8.199999999999999512e-01 8.780487804878048808e-01 1.100000000000000000e+01 5.100000000000000000e+01 7.612612612612612573e-01
9.213124513626098633e-01 9.039242267608642578e-01 9.132791161537170410e-01 7.800000000000000266e-01 9.159891598915989031e-01 1.600000000000000000e+01 1.370000000000000000e+02 7.612612612612612573e-01
9.184088110923767090e-01 9.188091754913330078e-01 9.119241237640380859e-01 7.700000000000000178e-01 8.211382113821138473e-01 8.000000000000000000e+00 2.300000000000000000e+01 8.153153153153153143e-01
9.306039214134216309e-01 9.296346306800842285e-01 9.200541973114013672e-01 7.700000000000000178e-01 8.685636856368563752e-01 1.000000000000000000e+01 4.900000000000000000e+01 7.477477477477477708e-01
9.105691313743591309e-01 9.133964776992797852e-01 9.159891605377197266e-01 7.600000000000000089e-01 8.292682926829267887e-01 7.000000000000000000e+00 2.100000000000000000e+01 7.972972972972972583e-01
9.457026720046997070e-01 9.323409795761108398e-01 9.363143444061279297e-01 7.900000000000000355e-01 7.940379403794037838e-01 4.000000000000000000e+00 1.100000000000000000e+01 7.837837837837837718e-01
9.337978959083557129e-01 9.242219328880310059e-01 9.376693964004516602e-01 8.100000000000000533e-01 7.940379403794037838e-01 4.000000000000000000e+00 9.000000000000000000e+00 7.927927927927927998e-01
9.184088110923767090e-01 9.147496819496154785e-01 9.200541973114013672e-01 8.000000000000000444e-01 8.224932249322493005e-01 7.000000000000000000e+00 1.900000000000000000e+01 7.702702702702702853e-01
